device_name,date,time,temp,humid,soil,soil_temp,salt,bat,batcharge,wifi_ssid,Gn
30c6f71d7da4,2023-01-18,21:35,10.8,69.0,71.0,4095.938,112.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,21:40,10.6,68.0,72.0,4095.938,112.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,21:45,10.6,69.0,72.0,4095.938,112.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,21:50,10.5,69.0,72.0,4095.938,112.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,21:55,10.6,70.0,73.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:01,10.5,69.0,73.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:06,10.4,70.0,71.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:11,10.3,71.0,73.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:16,10.3,70.0,72.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:21,10.2,71.0,73.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:27,10.1,70.0,74.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:32,10.1,71.0,73.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:37,10.1,71.0,71.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:42,10.1,71.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:47,10.1,72.0,72.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:53,10.0,72.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,22:58,10.0,72.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:03,9.9,73.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:08,9.7,72.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:13,9.7,73.0,73.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:19,10.1,71.0,64.0,4095.938,106.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:24,9.8,73.0,64.0,4095.938,105.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:29,9.7,73.0,63.0,4095.938,104.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:34,9.6,74.0,64.0,4095.938,104.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:39,9.5,73.0,64.0,4095.938,103.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:45,9.5,75.0,64.0,4095.938,104.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:50,9.5,74.0,64.0,4095.938,104.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,23:55,9.5,74.0,63.0,4095.938,103.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,00:00,9.6,75.0,64.0,4095.938,103.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-18,00:05,9.5,76.0,65.0,4095.938,102.0,100.0,charging,Fly in the sky 2.4g,1
